261	DrugBank:DB01003
262	DrugBank:DB00800
263	DrugBank:DB00629
264	DrugBank:DB00774
265	DrugBank:DB00782
266	DOID:4989
267	DrugBank:DB00571
268	DrugBank:DB01024
269	DrugBank:DB00987
270	DrugBank:DB00938
271	DrugBank:DB00999
272	DrugBank:DB00480
273	DrugBank:DB00627
274	DrugBank:DB00359
275	DrugBank:DB00700
276	DrugBank:DB01006
277	DrugBank:DB00947
278	DrugBank:DB00983
279	DrugBank:DB00187
280	DrugBank:DB00776
281	DrugBank:DB00126
282	DrugBank:DB00180
283	DrugBank:DB00258
284	DrugBank:DB01196
285	DrugBank:DB00153
286	DrugBank:DB02300
287	DrugBank:DB00264
288	DrugBank:DB06287
289	DrugBank:DB00552
290	DrugBank:DB01185
291	DrugBank:DB00799
292	DrugBank:DB00722
293	DrugBank:DB01001
294	DrugBank:DB00014
295	DrugBank:DB00539
296	DrugBank:DB01268
297	DrugBank:DB00436
298	DrugBank:DB01156
299	DrugBank:DB00909
300	DrugBank:DB00275
301	DOID:1312
302	DrugBank:DB00575
303	DrugBank:DB02546
304	DrugBank:DB00449
305	DrugBank:DB00594
306	DrugBank:DB00881
307	DrugBank:DB00503
308	DrugBank:DB01190
309	DrugBank:DB00519
310	DrugBank:DB00968
311	DrugBank:DB00310
312	DrugBank:DB01206
313	DrugBank:DB01217
314	DrugBank:DB01076
315	DrugBank:DB01346
316	DrugBank:DB01097
317	DrugBank:DB00350
318	DrugBank:DB05294
319	DrugBank:DB00549
320	DrugBank:DB01254
321	DrugBank:DB01105
322	DrugBank:DB00347
323	DrugBank:DB00920
324	DrugBank:DB00188
325	DrugBank:DB00703
326	DrugBank:DB00584
327	DrugBank:DB04574
328	DrugBank:DB01016
329	DOID:11714
330	DrugBank:DB01250
331	DrugBank:DB00220
332	DrugBank:DB00468
333	DrugBank:DB00337
334	DrugBank:DB05039
335	DrugBank:DB00442
336	DrugBank:DB00865
337	DrugBank:DB00104
338	DOID:3277
339	DrugBank:DB04845
340	DrugBank:DB01039
341	DrugBank:DB00908
342	DrugBank:DB06699
343	DrugBank:DB01073
344	DrugBank:DB00287
345	DrugBank:DB01083
346	DrugBank:DB06218
347	DrugBank:DB00434
348	DrugBank:DB00437
349	DrugBank:DB04861
350	DrugBank:DB00307
351	DrugBank:DB06589
352	DrugBank:DB00284
353	DrugBank:DB00481
354	DrugBank:DB00451
355	DrugBank:DB01601
356	DrugBank:DB01080
357	DrugBank:DB01359
358	DrugBank:DB00349
359	DrugBank:DB00705
360	DrugBank:DB01144
361	DrugBank:DB01210
362	DrugBank:DB00254
363	DrugBank:DB01241
364	DrugBank:DB01048
365	DrugBank:DB00495
366	DrugBank:DB01223
367	DrugBank:DB01067
368	DrugBank:DB00412
369	DrugBank:DB01174
370	DrugBank:DB05389
371	DrugBank:DB01291
372	DrugBank:DB00731
373	DrugBank:DB01032
374	DrugBank:DB00384
375	DrugBank:DB06201
376	DrugBank:DB00457
377	DrugBank:DB01577
378	DrugBank:DB00317
379	DrugBank:DB00945
380	DrugBank:DB00321
381	DrugBank:DB00619
382	DrugBank:DB00588
383	DrugBank:DB00136
384	DrugBank:DB00990
385	DrugBank:DB00397
386	DrugBank:DB00788
387	DrugBank:DB01033
388	DrugBank:DB00343
389	DrugBank:DB01085
390	DrugBank:DB00790
391	DrugBank:DB00542
392	DrugBank:DB01128
393	DrugBank:DB00796
394	DrugBank:DB08882
395	DrugBank:DB06697
396	DrugBank:DB01030
397	DOID:4362
398	DrugBank:DB00806
399	DrugBank:DB00740
400	DOID:332
401	DrugBank:DB00683
402	DOID:12306
403	DrugBank:DB06772
404	DrugBank:DB00903
405	DrugBank:DB00818
406	DrugBank:DB00459
407	DrugBank:DB00411
408	DrugBank:DB00221
409	DrugBank:DB00590
410	DrugBank:DB00509
411	DrugBank:DB01018
412	DrugBank:DB00996
413	DOID:585
414	DrugBank:DB00744
415	DrugBank:DB00524
416	DrugBank:DB00238
417	DrugBank:DB00859
418	DrugBank:DB00724
419	DrugBank:DB04868
420	DrugBank:DB01194
421	DrugBank:DB00175
422	DrugBank:DB00625
423	DrugBank:DB00184
424	DrugBank:DB00704
425	DrugBank:DB00871
426	DrugBank:DB00214
427	DrugBank:DB00768
428	DrugBank:DB00981
429	DrugBank:DB01579
430	DrugBank:DB00230
431	DrugBank:DB00912
432	DrugBank:DB01214
433	DrugBank:DB00758
434	DOID:13378
435	DrugBank:DB01133
436	DrugBank:DB00598
437	DrugBank:DB00794
438	DrugBank:DB00499
439	DrugBank:DB00282
440	DB08866
441	DrugBank:DB00887
442	DrugBank:DB00564
443	DrugBank:DB00967
444	DOID:986
445	DrugBank:DB00332
446	DrugBank:DB00424
447	DrugBank:DB00829
448	DrugBank:DB00822
449	DrugBank:DB00252
450	DrugBank:DB01351
451	DrugBank:DB01193
452	DrugBank:DB00381
453	DrugBank:DB00657
454	DrugBank:DB08906
455	DrugBank:DB00694
456	DrugBank:DB00816
457	DrugBank:DB01265
458	DrugBank:DB00603
459	DrugBank:DB01267
460	DOID:5419
461	DrugBank:DB01255
462	DOID:1094
463	DrugBank:DB00500
464	DrugBank:DB00404
465	DOID:594
466	DrugBank:DB01224
467	DOID:3312
468	DOID:0050156
469	DrugBank:DB00334
470	DOID:11119
471	DrugBank:DB00715
472	DrugBank:DB00458
473	DrugBank:DB00246
474	DrugBank:DB00554
475	DrugBank:DB00315
476	DrugBank:DB00363
477	DrugBank:DB00477
478	DrugBank:DB00461
479	DrugBank:DB00289
480	DrugBank:DB00656
481	DrugBank:DB00586
482	DrugBank:DB00422
483	DrugBank:DB00351
484	DrugBank:DB00707
485	DrugBank:DB00408
486	DrugBank:DB00734
487	DrugBank:DB01576
488	DOID:8986
489	DrugBank:DB00991
490	DrugBank:DB00201
491	DrugBank:DB00679
492	DrugBank:DB00182
493	DrugBank:DB00320
494	DrugBank:DB00936
495	DrugBank:DB01238
496	DrugBank:DB00745
497	DrugBank:DB00861
498	DrugBank:DB01242
499	DrugBank:DB00482
500	DrugBank:DB00186
501	DrugBank:DB01233
502	DrugBank:DB00502
503	DrugBank:DB00975
504	DrugBank:DB00883
505	DrugBank:DB01401
506	DrugBank:DB00696
507	DrugBank:DB00918
508	DOID:0050425
509	DrugBank:DB01235
510	DrugBank:DB00814
511	DrugBank:DB06637
512	DrugBank:DB01364
513	DrugBank:DB00697
514	DrugBank:DB00831
515	DrugBank:DB00216
516	DrugBank:DB01104
517	DrugBank:DB01623
518	DrugBank:DB00285
519	DrugBank:DB00669
520	DrugBank:DB00998
521	DrugBank:DB00233
522	KEGG:H00342
523	DrugBank:DB01595
524	KEGG:H01609
525	DOID:9538
526	DrugBank:DB00476
527	DOID:11503
528	DOID:631
529	DrugBank:DB01285
530	KEGG:H01672
531	DOID:0050185
532	DOID:0050426
533	DOID:1210
534	DOID:1184
535	DrugBank:DB06410
536	DOID:12466
537	DrugBank:DB14512
538	DOID:6543
539	DrugBank:DB01589
540	DrugBank:DB01058
541	KEGG:H01045
542	DOID:884
543	DrugBank:DB01167
544	DOID:12663
545	DOID:1759
546	DOID:13564
547	DOID:14484
548	DOID:1562
549	DrugBank:DB00911
550	DOID:1947
551	DOID:10718
552	DOID:9181
553	DOID:3385
554	DOID:0080615
555	DOID:9849
556	KEGG:H01456
557	DrugBank:DB00190
558	DOID:0060891
559	DOID:2987
560	DrugBank:DB13501
561	DOID:3042
562	DrugBank:DB00951
563	DrugBank:DB00727
564	KEGG:H01632
565	DOID:6000
566	DrugBank:DB01087
567	DOID:13774
568	DOID:7165
569	DOID:718
570	DOID:8691
571	DOID:9182
572	DOID:8505
573	DOID:9201
574	DrugBank:DB00577
575	DOID:8566
576	DrugBank:DB00897
577	DrugBank:DB00916
578	KEGG:H00334
579	KEGG:H00320
580	DrugBank:DB12243
581	KEGG:H00084
582	DrugBank:DB06719
583	DOID:289
584	DrugBank:DB00850
585	DrugBank:DB00472
586	DOID:10933
587	DOID:2030
588	DrugBank:DB00666
589	DrugBank:DB00648
590	DOID:446
591	DOID:5409
592	KEGG:H00001
593	DOID:769
594	DOID:768
595	DrugBank:DB00507
596	DOID:1733
597	DrugBank:DB00573
598	DOID:893
599	DrugBank:DB00042
600	KEGG:H01608
601	DOID:14451
602	DOID:14452
603	KEGG:H00155
604	DrugBank:DB00738
605	DOID:11339
606	DrugBank:DB13156
607	DOID:8970
608	KEGG:H00216
609	DOID:853
610	DrugBank:DB01110
611	DOID:9060
612	DrugBank:DB00804
613	DOID:9778
614	DrugBank:DB00612
615	DrugBank:DB00618
616	DOID:11262
617	DOID:13034
618	DOID:3482
619	KEGG:H00312
620	DOID:1498
621	DOID:13622
622	DOID:11077
623	DOID:11102
624	DOID:10371
625	DOID:11573
626	DOID:7427
627	DOID:13924
628	DOID:8478
629	DrugBank:DB01257
630	DOID:0080301
631	DOID:437
632	DOID:8869
633	DrugBank:DB00543
634	DOID:1596
635	DrugBank:DB01004
636	KEGG:H00368
637	DrugBank:DB00025
638	DOID:12134
639	KEGG:H01600
640	DrugBank:DB00072
641	DrugBank:DB00232
642	DrugBank:DB06643
643	DOID:4305
644	DrugBank:DB09037
645	DOID:9256
646	DrugBank:DB00362
647	DOID:1508
648	DrugBank:DB00494
649	DrugBank:DB01050
650	DrugBank:DB00105
651	DOID:285
652	DOID:8632
653	DrugBank:DB00022
654	DrugBank:DB00325
655	DOID:9965
656	DrugBank:DB06791
657	DOID:2449
658	DrugBank:DB01278
659	DrugBank:DB00047
660	DrugBank:DB01010
661	DrugBank:DB00348
662	DOID:9275
663	DrugBank:DB11757
664	DrugBank:DB01220
665	DOID:13413
666	DrugBank:DB00615
667	DOID:4447
668	DOID:1340
669	DrugBank:DB00930
670	DOID:1168
671	DrugBank:DB00545
672	DrugBank:DB00971
673	DOID:8741
674	DrugBank:DB00103
675	DOID:14499
676	DrugBank:DB00915
677	DOID:8469
678	DrugBank:DB00928
679	DOID:0050908
680	DOID:9119
681	DrugBank:DB00110
682	DOID:1273
683	DrugBank:DB01270
684	DOID:4448
685	DOID:8947
686	DrugBank:DB00525
687	KEGG:H01316
688	DrugBank:DB00402
689	DrugBank:DB00962
690	DrugBank:DB00083
691	DrugBank:DB01117
692	DrugBank:DB09118
693	DOID:308
694	DrugBank:DB01141
695	DrugBank:DB01165
696	DrugBank:DB00003
697	DOID:1485
698	DOID:3347
699	DOID:8543
700	DOID:4235
701	DrugBank:DB00146
702	DrugBank:DB00248
703	KEGG:H01388
704	DrugBank:DB04876
705	DrugBank:DB06412
706	DOID:4971
707	DOID:3908
708	DrugBank:DB01179
709	DOID:11168
710	DrugBank:DB00059
711	DrugBank:DB00475
712	DrugBank:DB00986
713	DOID:750
714	DrugBank:DB01406
715	DrugBank:DB06769
716	DOID:1040
717	DrugBank:DB01026
718	DOID:13450
719	DOID:12662
720	DrugBank:DB00199
721	KEGG:H00319
722	KEGG:H00343
723	KEGG:H00354
724	DOID:10457
725	DOID:13778
726	DOID:13819
727	DrugBank:DB06655
728	DrugBank:DB00609
729	DrugBank:DB00681
730	DOID:9065
731	DOID:8534
732	DOID:0050782
733	DrugBank:DB00235
734	DrugBank:DB00335
735	DOID:5844
736	DrugBank:DB00231
737	DOID:12028
738	DrugBank:DB00364
739	DrugBank:DB00339
740	DOID:2224
741	DOID:8997
742	DrugBank:DB14540
743	DrugBank:DB09320
744	DOID:8596
745	DOID:11330
746	DOID:13431
747	DOID:1022
748	DOID:12096
749	DrugBank:DB01198
750	DOID:2312
751	DrugBank:DB00198
752	DrugBank:DB00558
753	DrugBank:DB00526
754	DrugBank:DB00087
755	DrugBank:DB00787
756	DrugBank:DB00585
757	DrugBank:DB00073
758	DOID:0060060
759	DOID:12132
760	KEGG:H01658
761	DrugBank:DB06216
762	DrugBank:DB00314
763	DOID:8457
764	DrugBank:DB01211
765	DOID:0050561
766	DrugBank:DB00843
767	DOID:12217
768	DrugBank:DB00257
769	KEGG:H01624
770	DrugBank:DB00176
771	DrugBank:DB01201
772	DrugBank:DB08900
773	DOID:10605
774	KEGG:H00039
775	DrugBank:DB00413
776	DrugBank:DB00323
777	DrugBank:DB04930
778	DOID:8295
779	DrugBank:DB06366
780	DrugBank:DB09096
781	KEGG:H01638
782	DrugBank:DB12245
783	DOID:885
784	DrugBank:DB01009
785	DrugBank:DB01093
786	DOID:13949
787	DrugBank:DB00462
788	DrugBank:DB00712
789	DOID:13724
790	DrugBank:DB00017
791	DrugBank:DB00419
792	DOID:1926
793	DrugBank:DB00196
794	DrugBank:DB01099
795	DOID:1924
796	DrugBank:DB01215
797	DrugBank:DB06605
798	KEGG:H01723
799	DrugBank:DB00207
800	DOID:9700
801	DrugBank:DB01380
802	DrugBank:DB00643
803	KEGG:H01092
804	DOID:456
805	KEGG:H01091
806	DOID:1252
807	DrugBank:DB00668
808	KEGG:H01359
809	DrugBank:DB01020
810	DrugBank:DB01082
811	DOID:9113
812	DrugBank:DB06413
813	DrugBank:DB06756
814	DOID:9263
815	DrugBank:DB06273
816	DOID:13375
817	DrugBank:DB00798
818	DOID:9423
819	DrugBank:DB14509
820	DrugBank:DB14539
821	DrugBank:DB00448
822	DrugBank:DB05276
823	DrugBank:DB09293
824	DOID:3963
825	DrugBank:DB01276
826	DrugBank:DB00602
827	DOID:11678
828	DrugBank:DB01271
829	DOID:12799
830	DOID:0050873
831	DrugBank:DB00927
832	DrugBank:DB08886
833	DrugBank:DB09126
834	DOID:8552
835	KEGG:H01599
836	KEGG:H01590
837	DrugBank:DB01263
838	DrugBank:DB01307
839	DrugBank:DB00547
840	DrugBank:DB00980
841	DrugBank:DB09477
842	DrugBank:DB12834
843	DrugBank:DB09325
844	DOID:216
845	DrugBank:DB01262
846	DrugBank:DB00030
847	KEGG:H00002
848	DrugBank:DB00099
849	DOID:1227
850	DrugBank:DB00078
851	DrugBank:DB00056
852	DrugBank:DB05271
853	DrugBank:DB05259
854	DrugBank:DB11092
855	DrugBank:DB06779
856	DrugBank:DB01044
857	DrugBank:DB08815
858	DrugBank:DB00082
859	DrugBank:DB06285
860	DOID:0050746
861	DrugBank:DB08908
862	DrugBank:DB00061
863	KEGG:H02309
864	DrugBank:DB00686
865	DrugBank:DB08885
866	DrugBank:DB00537
867	DrugBank:DB01266
868	DrugBank:DB09043
869	DrugBank:DB01279
870	DOID:12800
871	DrugBank:DB06203
872	DrugBank:DB06775
873	KEGG:H01400
874	DrugBank:DB06771
875	DrugBank:DB04920
876	DrugBank:DB08890
877	DrugBank:DB06595
878	DrugBank:DB08872
879	DrugBank:DB06372
880	DOID:0050854
881	DrugBank:DB08897
882	DrugBank:DB04844
883	DOID:0090103
884	DrugBank:DB05013
885	DOID:8866
886	DrugBank:DB01309
887	DrugBank:DB00046
888	DrugBank:DB00033
889	DOID:3265
890	DrugBank:DB00090
891	DOID:12802
892	DrugBank:DB08822
893	DrugBank:DB06650
894	DrugBank:DB01186
895	DOID:0050562
896	DrugBank:DB06043
897	DOID:0050902
898	DrugBank:DB08876
899	DrugBank:DB09564
900	DrugBank:DB09265
901	DOID:3594
902	DrugBank:DB06343
903	KEGG:H02402
904	DrugBank:DB08880
905	DrugBank:DB11595
906	DrugBank:DB13928
907	DrugBank:DB06186
908	DOID:684
909	DrugBank:DB06168
910	DrugBank:DB09029
911	DrugBank:DB00026
912	DrugBank:DB00005
913	DrugBank:DB00210
914	DrugBank:DB00051
915	DrugBank:DB08907
916	DrugBank:DB09045
917	DrugBank:DB08820
918	DrugBank:DB00425
919	DrugBank:DB06760
920	DOID:0111633
921	DrugBank:DB00065
922	DrugBank:DB06720
923	DrugBank:DB09302
924	DrugBank:DB09272
925	DrugBank:DB09038
926	DrugBank:DB09053
927	DrugBank:DB09122
928	DrugBank:DB14185
929	DOID:8924
930	DOID:841
931	DOID:2556
932	DOID:12894
933	DrugBank:DB11640
934	DOID:0050214
935	DrugBank:DB14730
936	DrugBank:DB00529
937	DrugBank:DB09034
938	DrugBank:DB09073
939	DrugBank:DB11611
940	DOID:10140
941	DrugBank:DB11563
942	DOID:14497
943	DrugBank:DB05332
944	DrugBank:DB09128
945	DrugBank:DB09035
946	DrugBank:DB11866
947	DrugBank:DB09051
948	DOID:12804
949	DrugBank:DB12001
950	DrugBank:DB11581
951	DrugBank:DB12161
952	DrugBank:DB13173
953	DOID:0110720
954	DrugBank:DB12240
955	DOID:0050745
956	DrugBank:DB14700
957	DrugBank:DB09331
958	DrugBank:DB14811
959	DrugBank:DB12070
960	DrugBank:DB11632
961	DrugBank:DB11703
962	DrugBank:DB11986
963	DrugBank:DB11855
964	DrugBank:DB11951
965	DrugBank:DB12366
966	DOID:12803
967	DrugBank:DB15528
968	DOID:12377
969	DrugBank:DB12808
970	DrugBank:DB15035
971	DrugBank:DB11652
972	DrugBank:DB06789
973	PharmGKB:PA444704
974	DOID:526
975	DrugBank:DB01418
976	DrugBank:DB00316
977	PharmGKB:PA444178
978	PharmGKB:PA445208
979	PharmGKB:PA443311
980	DOID:13550
981	DOID:11832
982	PharmGKB:PA447087
983	DOID:8536
984	PharmGKB:PA446862
985	DrugBank:DB00640
986	PharmGKB:PA445809
987	DOID:0080745
988	DrugBank:DB00518
989	PharmGKB:PA443565
990	PharmGKB:PA444526
991	DrugBank:DB01436
992	PharmGKB:PA444568
993	DrugBank:DB00346
994	DOID:2883
995	DrugBank:DB09026
996	DOID:1920
997	DrugBank:DB00969
998	DrugBank:DB00770
999	DOID:1875
1000	DOID:10300
1001	DrugBank:DB06723
1002	DOID:0050459
1003	DOID:679
1004	KEGG:H00860
1005	PharmGKB:PA444153
1006	DrugBank:DB00288
1007	PharmGKB:PA445437
1008	DrugBank:DB01143
1009	PharmGKB:PA446089
1010	DrugBank:DB00479
1011	PharmGKB:PA446327
1012	DOID:4692
1013	DOID:9470
1014	KEGG:H00330
1015	PharmGKB:PA444573
1016	PharmGKB:PA445385
1017	DrugBank:DB00513
1018	PharmGKB:PA444417
1019	DOID:6132
1020	PharmGKB:PA447180
1021	DrugBank:DB01118
1022	DOID:0060224
1023	PharmGKB:PA446028
1024	MeSH:D000341
1025	PharmGKB:PA447321
1026	PharmGKB:PA446764
1027	DOID:1595
1028	DrugBank:DB01060
1029	DOID:10754
1030	DOID:0080784
1031	DOID:9155
1032	DOID:9146
1033	DOID:0080159
1034	DOID:11608
1035	DOID:1564
1036	DrugBank:DB00415
1037	DOID:104
1038	DOID:10314
1039	DrugBank:DB00276
1040	DOID:1240
1041	DOID:2228
1042	MeSH:D058387
1043	DOID:9282
1044	DrugBank:DB00278
1045	DOID:0060903
1046	DOID:11328
1047	PharmGKB:PA165108401
1048	DOID:848
1049	PharmGKB:PA444354
1050	PharmGKB:PA444620
1051	DOID:224
1052	PharmGKB:PA447054
1053	PharmGKB:PA445848
1054	PharmGKB:PA447298
1055	DOID:0060674
1056	DOID:13810
1057	KEGG:H01637
1058	DOID:14067
1059	DrugBank:DB00572
1060	DOID:0050820
1061	PharmGKB:PA443548
1062	DOID:3602
1063	MeSH:D053201
1064	DOID:0080162
1065	DOID:1787
1066	DrugBank:DB00548
1067	DrugBank:DB00972
1068	DOID:0060497
1069	DOID:552
1070	DrugBank:DB00355
1071	KEGG:H00313
1072	DrugBank:DB00626
1073	PharmGKB:PA443582
1074	DrugBank:DB06401
1075	PharmGKB:PA446214
1076	DrugBank:DB08903
1077	DOID:401
1078	DrugBank:DB12783
1079	DrugBank:DB01086
1080	PharmGKB:PA445312
1081	DrugBank:DB00245
1082	DrugBank:DB06698
1083	DrugBank:DB01019
1084	DOID:12143
1085	DrugBank:DB01393
1086	DOID:13809
1087	DOID:1171
1088	DrugBank:DB01294
1089	PharmGKB:PA443965
1090	KEGG:H01729
1091	DrugBank:DB00006
1092	DOID:529
1093	PharmGKB:PA444994
1094	DOID:9306
1095	PharmGKB:PA445990
1096	DrugBank:DB01158
1097	DOID:14464
1098	DrugBank:DB00835
1099	PharmGKB:PA443994
1100	DrugBank:DB00921
1101	DOID:11206
1102	DrugBank:DB00490
1103	DrugBank:DB00611
1104	DrugBank:DB06724
1105	DrugBank:DB01164
1106	PharmGKB:PA166048764
1107	DrugBank:DB01282
1108	PharmGKB:PA165108823
1109	DOID:13548
1110	KEGG:H01555
1111	DOID:3069
1112	DOID:4844
1113	DOID:3068
1114	DrugBank:DB00520
1115	DrugBank:DB00671
1116	PharmGKB:PA445589
1117	DrugBank:DB00493
1118	DOID:7551
1119	DOID:874
1120	PharmGKB:PA165108460
1121	DrugBank:DB00438
1122	DrugBank:DB01212
1123	DOID:813
1124	PharmGKB:PA165108879
1125	DrugBank:DB01112
1126	DOID:9471
1127	PharmGKB:PA445174
1128	PharmGKB:PA445558
1129	DOID:10966
1130	DOID:0060901
1131	DrugBank:DB00878
1132	DOID:3087
1133	DOID:824
1134	DrugBank:DB00608
1135	PharmGKB:PA444821
1136	DOID:11335
1137	DrugBank:DB01114
1138	DOID:1205
1139	PharmGKB:PA166048725
1140	PharmGKB:PA445452
1141	DOID:9409
1142	DrugBank:DB00369
1143	DOID:0080160
1144	DrugBank:DB01340
1145	DrugBank:DB01012
1146	DOID:12678
1147	DOID:687
1148	DOID:0060058
1149	DOID:2055
1150	DrugBank:DB04272
1151	PharmGKB:PA444680
1152	PharmGKB:PA128407009
1153	DrugBank:DB00283
1154	DOID:10459
1155	PharmGKB:PA445999
1156	DOID:9091
1157	PharmGKB:PA445768
1158	DOID:2272
1159	DOID:1742
1160	DrugBank:DB00318
1161	PharmGKB:PA443803
1162	DOID:13241
1163	DrugBank:DB00375
1164	DrugBank:DB01284
1165	DOID:9406
